Depot,Fleet Number,Vehicle Registration Number,Vehicle Make,Vehicle Model,Vehicle Operator,is AC?,Service Type,Registration Date,Status
Chromepet-2 Depot,J1852,TN01AN3624,Ashok Leyland,BS-4,MTC,No,Deluxe,20-02-2020,Active
Chromepet-2 Depot,J1638,TN01AN3291,Ashok Leyland,BS-4,MTC,No,Deluxe,20-10-2019,Active
Chromepet-2 Depot,J1350,TN01AN2641,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Chromepet-2 Depot,J1153,TN01AN2110,Ashok Leyland,BS-4,MTC,No,Deluxe,01-05-2019,Active
Tondiarpet-1 Depot,J1978,TN01AN3929,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Chromepet-2 Depot,J0988,TN01AN2149,Ashok Leyland,BS-4,MTC,No,Deluxe,02-05-2019,Active
Chromepet-2 Depot,J0645,TN01AN1311,Tata,BS-4,MTC,No,Express,05-02-2016,Active
Chromepet-1 Depot,J1973,TN01AN3893,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Chromepet-1 Depot,J1798,TN01AN3542,Ashok Leyland,BS-4,MTC,No,Deluxe,09-02-2020,Active
Chromepet-1 Depot,J1157,TN01AN2163,Ashok Leyland,BS-4,MTC,No,Deluxe,01-05-2019,Active
Chromepet-1 Depot,J1106,TN01AN2328,Ashok Leyland,BS-4,MTC,No,Deluxe,08-05-2019,Active
Chromepet-1 Depot,J1041,TN01AN1991,Ashok Leyland,BS-4,MTC,No,Deluxe,15-04-2019,Active
Chromepet-1 Depot,J0266,TN01AN0723,Tata,BS-4,MTC,No,Express,21-10-2013,Active
Basinbridge Depot,J1874,TN01AN3709,Ashok Leyland,BS-4,MTC,No,Deluxe,02-03-2020,Active
Basinbridge Depot,I2995,TN01N9517,Ashok Leyland,BS-3,MTC,No,Ordinary,19-04-2010,Active
Basinbridge Depot,I1299,TN01N5392,Ashok Leyland,BS-3,MTC,No,Ordinary,31-12-2007,Active
Ayanavaram Depot,J2103,TN01AN3947,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Ayanavaram Depot,J2102,TN01AN3980,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Ayanavaram Depot,J2039,TN01AN3868,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Ayanavaram Depot,J2036,TN01AN3758,Ashok Leyland,BS-4,MTC,No,Deluxe,12-03-2020,Active
Ayanavaram Depot,J2023,TN01AN3882,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Ayanavaram Depot,J2028,TN01AN3888,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Ayanavaram Depot,J2015,TN01AN3889,Ashok Leyland,BS-4,MTC,No,Deluxe,18-03-2020,Active
Ayanavaram Depot,J2013,TN01AN3863,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Ayanavaram Depot,J2011,TN01AN3919,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Ayanavaram Depot,J1332,TN01AN2481,Ashok Leyland,BS-4,MTC,No,Deluxe,19-06-2019,Active
Avadi Depot,J2038,TN01AN3865,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Avadi Depot,J1927,TN01AN3845,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Avadi Depot,J1776,TN01AN3587,Ashok Leyland,BS-4,MTC,No,Deluxe,06-02-2020,Active
Avadi Depot,J1768,TN01AN3529,Ashok Leyland,BS-4,MTC,No,Deluxe,02-02-2020,Active
Avadi Depot,J1767,TN01AN3478,Ashok Leyland,BS-4,MTC,No,Deluxe,02-02-2020,Active
Avadi Depot,J1178,TN01AN2185,Ashok Leyland,BS-4,MTC,No,Deluxe,06-05-2019,Active
Avadi Depot,J1177,TN01AN2208,Ashok Leyland,BS-4,MTC,No,Deluxe,06-05-2019,Active
Avadi Depot,J0178,TN01AN0513,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Avadi Depot,J0160,TN01AN0517,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Annanagar Depot,J1115,TN01AN2247,Ashok Leyland,BS-4,MTC,No,Deluxe,13-05-2019,Active
Ambathur Depot,J0208,TN01AN0581,Ashok Leyland,BS-4,MTC,No,Ordinary,21-11-2012,Active
Ambathur Depot,I3379,TN01N9711,Ashok Leyland,BS-4,MTC,No,Ordinary,08-08-2011,Active
Alandur Depot,J0420,TN01AN0865,Tata,BS-4,MTC,No,Ordinary,16-06-2014,Active
Alandur Depot,J0356,TN01AN0736,Tata,BS-4,MTC,No,Ordinary,18-02-2014,Active
Adyar Depot,I3332,TN01N9644,Ashok Leyland,BS-4,MTC,No,Ordinary,02-05-2011,Active
Thiyagaraya Nagar Depot,J0549,TN01AN1279,Tata,BS-4,MTC,No,Ordinary,05-02-2016,Active
Thiyagaraya Nagar Depot,J0416,TN01AN0848,Tata,BS-4,MTC,No,Ordinary,16-06-2014,Active
Thiyagaraya Nagar Depot,J0464,TN01AN1186,Tata,BS-4,MTC,No,Ordinary,09-10-2015,Active
Thiyagaraya Nagar Depot,J0458,TN01AN1159,Tata,BS-4,MTC,No,Ordinary,09-10-2015,Active
Tondiarpet-1 Depot,K0060,TN01AN4111,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-1 Depot,K0066,TN01AN4054,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-1 Depot,K0072,TN01AN4127,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-1 Depot,K0070,TN01AN4101,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-1 Depot,K0045,TN01AN4107,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-1 Depot,K0044,TN01AN4116,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-1 Depot,K0043,TN01AN4099,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-1 Depot,K0042,TN01AN4102,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-1 Depot,K0041,TN01AN4070,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-1 Depot,J0194,TN01AN0490,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Tondiarpet-1 Depot,J0193,TN01AN0489,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Tondiarpet-1 Depot,J0022,TN01N9819,Ashok Leyland,BS-4,MTC,No,Ordinary,04-10-2011,Active
Tondiarpet-1 Depot,I3317,TN01N9619,Ashok Leyland,BS-4,MTC,No,Ordinary,31-03-2011,Active
Tondiarpet-1 Depot,J2026,TN01AN3803,Ashok Leyland,BS-4,MTC,No,Deluxe,09-03-2020,Active
Tondiarpet-1 Depot,J2024,TN01AN3762,Ashok Leyland,BS-4,MTC,No,Deluxe,10-03-2020,Active
Tondiarpet-1 Depot,J0852,TN01AN1688,Ashok Leyland,BS-4,MTC,No,Deluxe,07-09-2016,Active
Tondiarpet-1 Depot,I2908,TN01N8714,Ashok Leyland,BS-3,MTC,No,Ordinary,03-02-2010,Active
Tondiarpet-1 Depot,I2905,TN01N8727,Ashok Leyland,BS-3,MTC,No,Ordinary,04-02-2010,Active
Tondiarpet-2 Depot,K0448,TN01AN4366,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0185,TN01AN4318,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0446,TN01AN4351,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0444,TN01AN4389,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0447,TN01AN4360,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0193,TN01AN4277,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0451,TN01AN4504,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0187,TN01AN4270,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0452,TN01AN4441,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0190,TN01AN4321,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0454,TN01AN4530,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0460,TN01AN4437,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0464,TN01AN4471,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0552,TN01AN5023,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0553,TN01AN4937,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0184,TN01AN4287,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-2 Depot,K0445,TN01AN4429,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Tondiarpet-1 Depot,J1891,TN01AN3566,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Tondiarpet-1 Depot,J1890,TN01AN3533,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Tondiarpet-1 Depot,J1889,TN01AN3569,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Tondiarpet-1 Depot,J1848,TN01AN3561,Ashok Leyland,BS-4,MTC,No,Deluxe,19-02-2020,Active
Tondiarpet-1 Depot,J1847,TN01AN3573,Ashok Leyland,BS-4,MTC,No,Deluxe,19-02-2020,Active
Tondiarpet-1 Depot,J1845,TN01AN3630,Ashok Leyland,BS-4,MTC,No,Deluxe,19-02-2020,Active
Tondiarpet-1 Depot,J0247,TN01AN0616,Ashok Leyland,BS-4,MTC,No,Ordinary,14-06-2013,Active
Tondiarpet-1 Depot,J0246,TN01AN0615,Ashok Leyland,BS-4,MTC,No,Ordinary,14-06-2013,Active
Ennore Depot,J0225,TN01AN0577,Ashok Leyland,BS-4,MTC,No,Ordinary,21-11-2012,Active
Tondiarpet-1 Depot,J0107,TN01AN0199,Ashok Leyland,BS-4,MTC,No,Ordinary,17-06-2012,Active
Tondiarpet-1 Depot,J0097,TN01AN0162,Ashok Leyland,BS-4,MTC,No,Ordinary,17-06-2012,Active
Poonamallee Depot,J0578,TN01AN1434,Tata,BS-4,MTC,No,Deluxe,31-03-2016,Active
Mandaveli Depot,J0535,TN01AN1251,Tata,BS-4,MTC,No,Ordinary,05-02-2016,Active
Mandaveli Depot,J1710,TN01AN3411,Tata,BS-4,MTC,No,Deluxe,01-01-2020,Active
Mandaveli Depot,J1694,TN01AN3292,Tata,BS-4,MTC,No,Deluxe,08-12-2019,Active
Kalaignar Nagar Depot,J0447,TN01AN1170,Tata,BS-4,MTC,No,Ordinary,09-10-2015,Active
Kalaignar Nagar Depot,J0756,TN01AN1708,Tata,BS-4,MTC,No,Ordinary,20-09-2016,Active
Kalaignar Nagar Depot,J0571,TN01AN1444,Tata,BS-4,MTC,No,Ordinary,31-03-2016,Active
Kalaignar Nagar Depot,J0717,TN01AN1508,Tata,BS-4,MTC,No,Ordinary,01-05-2016,Active
Kalaignar Nagar Depot,J0755,TN01AN1694,Tata,BS-4,MTC,No,Ordinary,20-09-2016,Active
Kalaignar Nagar Depot,J0728,TN01AN1659,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Kalaignar Nagar Depot,J0536,TN01AN1291,Tata,BS-4,MTC,No,Ordinary,05-02-2016,Active
Kalaignar Nagar Depot,J0754,TN01AN1693,Tata,BS-4,MTC,No,Ordinary,20-09-2016,Active
Kalaignar Nagar Depot,J0428,TN01AN0880,Tata,BS-4,MTC,No,Ordinary,16-06-2014,Active
Basinbridge Depot,J1672,TN01AN3262,Ashok Leyland,BS-4,MTC,No,Deluxe,31-10-2019,Active
Thiruvanmiyur Depot,J1670,TN01AN3263,Ashok Leyland,BS-4,MTC,No,Deluxe,20-10-2019,Active
Avadi Depot,J1996,TN01AN3731,Ashok Leyland,BS-4,MTC,No,Deluxe,15-03-2020,Active
Tondiarpet-1 Depot,J1998,TN01AN3839,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Ambathur Depot,J1646,TN01AN3268,Ashok Leyland,BS-4,MTC,No,Deluxe,20-10-2019,Active
Avadi Depot,J2005,TN01AN3940,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Mandaveli Depot,J1629,TN01AN3085,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Mandaveli Depot,J1628,TN01AN3092,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Padiyanallur Depot,J2014,TN01AN3832,Ashok Leyland,BS-4,MTC,No,Deluxe,18-03-2020,Active
Madhavaram Depot,J2016,TN01AN3783,Ashok Leyland,BS-4,MTC,No,Deluxe,09-03-2020,Active
Ayanavaram Depot,J2017,TN01AN3877,Ashok Leyland,BS-4,MTC,No,Deluxe,18-03-2020,Active
Ayanavaram Depot,J2025,TN01AN3785,Ashok Leyland,BS-4,MTC,No,Deluxe,09-03-2020,Active
Mandaveli Depot,J1627,TN01AN3048,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Padiyanallur Depot,J2029,TN01AN3930,Ashok Leyland,BS-4,MTC,No,Deluxe,16-03-2020,Active
Mandaveli Depot,J1625,TN01AN3058,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Mandaveli Depot,J1624,TN01AN3072,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Ayanavaram Depot,J2031,TN01AN3908,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Kalaignar Nagar Depot,J1619,TN01AN3039,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Alandur Depot,J1613,TN01AN3061,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Alandur Depot,J1612,TN01AN3199,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Alandur Depot,J1611,TN01AN3054,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Alandur Depot,J1610,TN01AN3074,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Mandaveli Depot,J1609,TN01AN3090,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Mandaveli Depot,J1607,TN01AN3076,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Annanagar Depot,J1577,TN01AN2966,Ashok Leyland,BS-4,MTC,No,Deluxe,07-08-2019,Active
Madhavaram Depot,J1576,TN01AN2995,Ashok Leyland,BS-4,MTC,No,Deluxe,07-08-2019,Active
Avadi Depot,J2035,TN01AN3760,Ashok Leyland,BS-4,MTC,No,Deluxe,10-03-2020,Active
Tondiarpet-2 Depot,J1552,TN01AN3020,Ashok Leyland,BS-4,MTC,No,Deluxe,07-08-2019,Active
Chromepet-1 Depot,J1540,TN01AN2887,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Chromepet-1 Depot,J1538,TN01AN2930,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Central Depot,J1536,TN01AN2878,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Chromepet-1 Depot,J1518,TN01AN2907,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Chromepet-1 Depot,J1516,TN01AN2900,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Central Depot,J1514,TN01AN2891,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Annanagar Depot,J1508,TN01AN2841,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Chromepet-2 Depot,J1499,TN01AN2818,Ashok Leyland,BS-4,MTC,No,Deluxe,02-07-2019,Active
Ayanavaram Depot,J1496,TN01AN2785,Ashok Leyland,BS-4,MTC,No,Deluxe,02-07-2019,Active
Chromepet-1 Depot,J1492,TN01AN2792,Ashok Leyland,BS-4,MTC,No,Deluxe,02-07-2019,Active
Chromepet-2 Depot,J1484,TN01AN2775,Ashok Leyland,BS-4,MTC,No,Deluxe,02-07-2019,Active
Vadapalani Depot,J1480,TN01AN2741,Ashok Leyland,BS-4,MTC,No,Deluxe,02-07-2019,Active
Basinbridge Depot,J1475,TN01AN2730,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Chromepet-2 Depot,J1466,TN01AN2720,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Avadi Depot,J2041,TN01AN3853,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Poonamallee Depot,J2043,TN01AN3880,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Ayanavaram Depot,J2044,TN01AN4020,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Avadi Depot,J2046,TN01AN3827,Ashok Leyland,BS-4,MTC,No,Deluxe,10-03-2020,Active
Ayanavaram Depot,J1455,TN01AN2637,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Ayanavaram Depot,J2054,TN01AN3902,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Chromepet-1 Depot,J2065,TN01AN3825,Ashok Leyland,BS-4,MTC,No,Deluxe,08-03-2020,Active
Ayanavaram Depot,J1453,TN01AN2701,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Ayanavaram Depot,J1452,TN01AN2696,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Annanagar Depot,J1444,TN01AN2781,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Annanagar Depot,J1442,TN01AN2676,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Annanagar Depot,J1441,TN01AN2695,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Annanagar Depot,J1440,TN01AN2639,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Tambaram Depot,J1428,TN01AN2704,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Ayanavaram Depot,J2083,TN01AN3775,Ashok Leyland,BS-4,MTC,No,Deluxe,09-03-2020,Active
Ayanavaram Depot,J1426,TN01AN2824,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Avadi Depot,J2084,TN01AN4001,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Tondiarpet-1 Depot,J2089,TN01AN4027,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Tondiarpet-1 Depot,J2090,TN01AN3997,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Madhavaram Depot,J1420,TN01AN2685,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Annanagar Depot,J1412,TN01AN2583,Ashok Leyland,BS-4,MTC,No,Deluxe,23-06-2019,Active
Tondiarpet-1 Depot,J1407,TN01AN2974,Ashok Leyland,BS-4,MTC,No,Deluxe,18-07-2019,Active
Thiruvanmiyur Depot,J1405,TN01AN2909,Ashok Leyland,BS-4,MTC,No,Deluxe,18-07-2019,Active
Tondiarpet-1 Depot,J1404,TN01AN2865,Ashok Leyland,BS-4,MTC,No,Deluxe,18-07-2019,Active
Tondiarpet-1 Depot,J1403,TN01AN3019,Ashok Leyland,BS-4,MTC,No,Deluxe,18-07-2019,Active
Adyar Depot,J1394,TN01AN2903,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Padiyanallur Depot,J1393,TN01AN2857,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Basinbridge Depot,J1391,TN01AN2875,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Thiruvanmiyur Depot,J1390,TN01AN2883,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Tondiarpet-1 Depot,J2091,TN01AN4003,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Tondiarpet-1 Depot,J2092,TN01AN4018,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Tondiarpet-1 Depot,J2093,TN01AN3938,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Tondiarpet-1 Depot,J2094,TN01AN3967,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Thiruvanmiyur Depot,J1389,TN01AN2893,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Thiruvanmiyur Depot,J1388,TN01AN2994,Ashok Leyland,BS-4,MTC,No,Deluxe,18-07-2019,Active
Tondiarpet-1 Depot,J1386,TN01AN2940,Ashok Leyland,BS-4,MTC,No,Deluxe,18-07-2019,Active
Saidapet Depot,J1384,TN01AN2977,Ashok Leyland,BS-4,MTC,No,Deluxe,18-07-2019,Active
Saidapet Depot,J1371,TN01AN2784,Ashok Leyland,BS-4,MTC,No,Deluxe,02-07-2019,Active
Poonamallee Depot,J1369,TN01AN2817,Ashok Leyland,BS-4,MTC,No,Deluxe,02-07-2019,Active
Saidapet Depot,J1358,TN01AN2706,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Ayanavaram Depot,J1357,TN01AN2712,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Ayanavaram Depot,J1356,TN01AN2752,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Basinbridge Depot,J1347,TN01AN2759,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Saidapet Depot,J1338,TN01AN2615,Ashok Leyland,BS-4,MTC,No,Deluxe,24-06-2019,Active
Annanagar Depot,J1335,TN01AN2476,Ashok Leyland,BS-4,MTC,No,Deluxe,19-06-2019,Active
Ayanavaram Depot,J1328,TN01AN2441,Ashok Leyland,BS-4,MTC,No,Deluxe,19-06-2019,Active
Vadapalani Depot,J1299,TN01AN2503,Ashok Leyland,BS-4,MTC,No,Deluxe,19-06-2019,Active
Vadapalani Depot,J1298,TN01AN2444,Ashok Leyland,BS-4,MTC,No,Deluxe,19-06-2019,Active
Vadapalani Depot,J1296,TN01AN2508,Ashok Leyland,BS-4,MTC,No,Deluxe,19-06-2019,Active
Annanagar Depot,J1521,TN01AN2929,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Padiyanallur Depot,J1879,TN01AN3659,Ashok Leyland,BS-4,MTC,No,Deluxe,02-03-2020,Active
Tondiarpet-1 Depot,J1877,TN01AN3556,Ashok Leyland,BS-4,MTC,No,Deluxe,18-02-2020,Active
Tondiarpet-1 Depot,J1876,TN01AN3584,Ashok Leyland,BS-4,MTC,No,Deluxe,17-02-2020,Active
Tondiarpet-2 Depot,J1870,TN01AN3539,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Tondiarpet-2 Depot,J1866,TN01AN3570,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Tondiarpet-2 Depot,J1864,TN01AN3537,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Tondiarpet-2 Depot,J1855,TN01AN3574,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Tondiarpet-2 Depot,J1854,TN01AN3544,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Madhavaram Depot,J1880,TN01AN3604,Ashok Leyland,BS-4,MTC,No,Deluxe,23-02-2020,Active
Iyyappanthangal Depot,J1853,TN01AN3683,Ashok Leyland,BS-4,MTC,No,Deluxe,02-03-2020,Active
Iyyappanthangal Depot,J1850,TN01AN3713,Ashok Leyland,BS-4,MTC,No,Deluxe,02-03-2020,Active
Tondiarpet-1 Depot,J1844,TN01AN3585,Ashok Leyland,BS-4,MTC,No,Deluxe,17-02-2020,Active
Tondiarpet-1 Depot,J1843,TN01AN3597,Ashok Leyland,BS-4,MTC,No,Deluxe,18-02-2020,Active
Padiyanallur Depot,J1836,TN01AN3547,Ashok Leyland,BS-4,MTC,No,Deluxe,13-02-2020,Active
Madhavaram Depot,J1835,TN45N4168,Ashok Leyland,BS-4,MTC,No,Deluxe,01-01-2020,Active
Basinbridge Depot,J1828,TN45N4182,Ashok Leyland,BS-4,MTC,No,Deluxe,01-01-2020,Active
Ayanavaram Depot,J1827,TN45N4218,Ashok Leyland,BS-4,MTC,No,Deluxe,01-01-2020,Active
Basinbridge Depot,J1824,TN45N4172,Ashok Leyland,BS-4,MTC,No,Deluxe,01-01-2020,Active
Ayanavaram Depot,J1823,TN45N4203,Ashok Leyland,BS-4,MTC,No,Deluxe,01-01-2020,Active
Madhavaram Depot,J1820,TN45N4207,Ashok Leyland,BS-4,MTC,No,Deluxe,02-01-2020,Active
Ayanavaram Depot,J1818,TN45N4167,Ashok Leyland,BS-4,MTC,No,Deluxe,01-01-2020,Active
Padiyanallur Depot,J1885,TN01AN3693,Ashok Leyland,BS-4,MTC,No,Deluxe,02-03-2020,Active
Tondiarpet-2 Depot,J1886,TN01AN3627,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Tondiarpet-2 Depot,J1888,TN01AN3620,Ashok Leyland,BS-4,MTC,No,Deluxe,01-03-2020,Active
Madhavaram Depot,J1811,TN01AN3575,Ashok Leyland,BS-4,MTC,No,Deluxe,09-02-2020,Active
Madhavaram Depot,J1810,TN01AN3550,Ashok Leyland,BS-4,MTC,No,Deluxe,09-02-2020,Active
Avadi Depot,J1807,TN01AN3714,Ashok Leyland,BS-4,MTC,No,Deluxe,02-03-2020,Active
Avadi Depot,J1801,TN01AN3606,Ashok Leyland,BS-4,MTC,No,Deluxe,02-03-2020,Active
Chromepet-1 Depot,J1893,TN01AN3773,Ashok Leyland,BS-4,MTC,No,Deluxe,05-03-2020,Active
Padiyanallur Depot,J1799,TN01AN3668,Ashok Leyland,BS-4,MTC,No,Deluxe,02-03-2020,Active
Padiyanallur Depot,J1899,TN01AN3885,Ashok Leyland,BS-4,MTC,No,Deluxe,16-03-2020,Active
Chromepet-2 Depot,J1901,TN01AN3735,Ashok Leyland,BS-4,MTC,No,Deluxe,05-03-2020,Active
Avadi Depot,J1765,TN01AN3480,Ashok Leyland,BS-4,MTC,No,Deluxe,02-02-2020,Active
Adyar Depot,J1764,TN01AN3460,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Adyar Depot,J1763,TN01AN3483,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Annanagar Depot,J1762,TN01AN3366,Ashok Leyland,BS-4,MTC,Yes,AC,12-01-2020,Active
Adyar Depot,J1761,TN01AN3474,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Adyar Depot,J1755,TN01AN3399,Ashok Leyland,BS-4,MTC,Yes,AC,12-01-2020,Active
Central Depot,J1754,TN01AN3497,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Central Depot,J1753,TN01AN3462,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Annanagar Depot,J1750,TN01AN3453,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Central Depot,J1749,TN01AN3520,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Adyar Depot,J1743,TN01AN3513,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
